ResultID,ConditionID,Field1,Field2,FieldtTypeID,NotificationID,Message,LanguageCode,Explanation,Label
102,1,AppointmentDate,Now(),1,14,"Your RSD result is ready. Your result notification appointment is on Day, {0}, the modality of which should have been explained to you in a call and/or in the SMS you received. Please be informed that your mobile number is the main channel we use to communicate with you and it is paramount that your contact details are up to date. Therefore, please note your phone number in our database is recorded as {1}. If this number/these numbers is/are not correct and/or if you have changed your phone number, please contact the call center, the numbers of which are available on the announcement page of this website.",en-GB,--,For more details click here
101,1,AppointmentDate,noDate,1,13,"Your RSD Interview appointment is on Day, {0}, the modality of which should have been explained to you in a call and/or in the SMS you received. Please be informed that your mobile number is the main channel we use to communicate with you and it is paramount that your contact details are up to date. Therefore, please note your phone number in our database is recorded as {1}. If this number/these numbers is/are not correct and/or if you have changed your phone number, please contact the call center, the numbers of which are available on the announcement page of this website.",en-GB,For applicants whose RSD appointments are in the future OR For applicants who missed their RSD appointments.,For more details click here
101,1,AppointmentDate,Now(),1,13,"Your RSD Interview appointment is on Day, {0}, the modality of which should have been explained to you in a call and/or in the SMS you received. Please be informed that your mobile number is the main channel we use to communicate with you and it is paramount that your contact details are up to date. Therefore, please note your phone number in our database is recorded as {1}. If this number/these numbers is/are not correct and/or if you have changed your phone number, please contact the call center, the numbers of which are available on the announcement page of this website.",en-GB,For applicants whose RSD appointments are in the future OR For applicants who missed their RSD appointments.,For more details click here
102,1,AppointmentDate,pastDate,1,14,"Your RSD result is ready. Your result notification appointment is on Day, {0}, the modality of which should have been explained to you in a call and/or in the SMS you received. Please be informed that your mobile number is the main channel we use to communicate with you and it is paramount that your contact details are up to date. Therefore, please note your phone number in our database is recorded as {1}. If this number/these numbers is/are not correct and/or if you have changed your phone number, please contact the call center, the numbers of which are available on the announcement page of this website.",en-GB,--,For more details click here
101,1,AppointmentDate,pastDate,1,13,"Your RSD Interview appointment is on Day, {0}, the modality of which should have been explained to you in a call and/or in the SMS you received. Please be informed that your mobile number is the main channel we use to communicate with you and it is paramount that your contact details are up to date. Therefore, please note your phone number in our database is recorded as {1}. If this number/these numbers is/are not correct and/or if you have changed your phone number, please contact the call center, the numbers of which are available on the announcement page of this website.",en-GB,For applicants whose RSD appointments are in the future OR For applicants who missed their RSD appointments.,For more details click here
101,1,AppointmentDate,Now(),1,13,"Guyyaan Beellama Af-Gaafi RSD Keessanii, {0}, Adeemsi Isaa Bilbilaan fi YKN Ammoo Ergaa Gababaa SMS Isiin Gaheen Kan Isiniif Ibsamee Taha. Maaloo Beekaa Bilbillii Keessan Karaa Ijoo Isiin Itti Qunamnuu Dha Akkasumas Bilbilii Kessan Dalaguun Isaa Akkaan Barbaachisaa dha. Waan Kana Taheef, Bilbilli Keessan Kan Sirna Odeeffannoo Keenya Keessatti Galmayee Jiruu Isa {1}. Bilbilli Kuni YKN Sun Yoo Sirri Hin Taane YKN Bilbila Keessan Yoo Jijjiratan, Maaloo Giddu-Gala Sarara Odeeffannoo Qunama, lakkofsota Bilbilaa Fula websayiitii Beksisaa kana Irrattii Argamaniin. 
",om-ET,Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii fuulduratti qabaniif<br/>Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
101,1,AppointmentDate,pastDate,1,13,"Guyyaan Beellama Af-Gaafi RSD Keessanii, {0}, Adeemsi Isaa Bilbilaan fi YKN Ammoo Ergaa Gababaa SMS Isiin Gaheen Kan Isiniif Ibsamee Taha. Maaloo Beekaa Bilbillii Keessan Karaa Ijoo Isiin Itti Qunamnuu Dha Akkasumas Bilbilii Kessan Dalaguun Isaa Akkaan Barbaachisaa dha. Waan Kana Taheef, Bilbilli Keessan Kan Sirna Odeeffannoo Keenya Keessatti Galmayee Jiruu Isa {1}. Bilbilli Kuni YKN Sun Yoo Sirri Hin Taane YKN Bilbila Keessan Yoo Jijjiratan, Maaloo Giddu-Gala Sarara Odeeffannoo Qunama, lakkofsota Bilbilaa Fula websayiitii Beksisaa kana Irrattii Argamaniin. 
",om-ET,Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii fuulduratti qabaniif<br/>Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
102,1,AppointmentDate,pastDate,1,14,"Bu aan Keessan Qophayee jira 
guyyan Beelama Bu aan Kessan
ittin Isiin Beeksifamuu Guyyaa
{0} Haalii Isaas Bilbilaan, ykn Eergaa Gababa Isniif Ergamuun  kan isiniif Ibsamuu Taha Maaloo beeka Bilbilli Keessan Kara ijoo Nutii mIsiin Ittin Qunnamnu dha, Kanafuu, Yeroon Bilbilli Kessan Dalaguun Akkan Barbachisa Dha, Bilbilli Kessan kan Kutaa Odeffannoo Kenya Irratti Argamuu Isa {1}, Yoo Bilbilli Kuni /Kuniin kan Sirri Hin Tanee Yoo Tahee Ykn Yoo kan Jijjiratn tahe, Maaloo Sarara Odeffannoo Fuula Weebsaytii beeksisaa Kan Irratti Kan Argamuu Qunnama. 
",om-ET,--,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
101,1,AppointmentDate,noDate,1,13,"Guyyaan Beellama Af-Gaafi RSD Keessanii, {0}, Adeemsi Isaa Bilbilaan fi YKN Ammoo Ergaa Gababaa SMS Isiin Gaheen Kan Isiniif Ibsamee Taha. Maaloo Beekaa Bilbillii Keessan Karaa Ijoo Isiin Itti Qunamnuu Dha Akkasumas Bilbilii Kessan Dalaguun Isaa Akkaan Barbaachisaa dha. Waan Kana Taheef, Bilbilli Keessan Kan Sirna Odeeffannoo Keenya Keessatti Galmayee Jiruu Isa {1}. Bilbilli Kuni YKN Sun Yoo Sirri Hin Taane YKN Bilbila Keessan Yoo Jijjiratan, Maaloo Giddu-Gala Sarara Odeeffannoo Qunama, lakkofsota Bilbilaa Fula websayiitii Beksisaa kana Irrattii Argamaniin. 
",om-ET,Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii fuulduratti qabaniif<br/>Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
119,1,AppointmentDate,noDate,1,4,"Gaafiin Irraa Deebii Banuu keessani Fudhatama Argatee jiraa, Haala
Rawwii dandetii Waajiraa fi Dhimmota Dursa Keenamuufin Kan Rawwatamuu dha, UNHCR Adeemsa Dhimma Keesani Irratti Odeffannoo Dabalataf isiin Qunnamuu Dandaha, Maaloo Beekaa Bilbillii Kessan Kara Ijoo Nutii Ittin Isiin Qunnamnuudha, Kanafuu, Yeroon Bilbillim Kessan Dalaguun Akkan Barbachiisa dha, Bilbilli Kessan kan Kuuta odeffanoo Kenyaa irratti Kan Argamuu Isa {1} Yoo Bilbilli Kuni/Kuniin Sirrii Yoo Hin Tanee Ykn Yoo Kan Jijjiratan Tahe Maalo Sarara Bilbilaa odeffanoo Weebsayitii beksisaa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota gaafiin deebisanii banuu isaanii galmeeffameefiif.,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
124,5,AppointmentDate,Now(),1,4,"Gaafiin Irraa Deebii Banuu keessani Fudhatama Argatee jiraa, Haala
Rawwii dandetii Waajiraa fi Dhimmota Dursa Keenamuufin Kan Rawwatamuu dha, UNHCR Adeemsa Dhimma Keesani Irratti Odeffannoo Dabalataf isiin Qunnamuu Dandaha, Maaloo Beekaa Bilbillii Kessan Kara Ijoo Nutii Ittin Isiin Qunnamnuudha, Kanafuu, Yeroon Bilbillim Kessan Dalaguun Akkan Barbachiisa dha, Bilbilli Kessan kan Kuuta odeffanoo Kenyaa irratti Kan Argamuu Isa {1} Yoo Bilbilli Kuni/Kuniin Sirrii Yoo Hin Tanee Ykn Yoo Kan Jijjiratan Tahe Maalo Sarara Bilbilaa odeffanoo Weebsayitii beksisaa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota gaafiin deebisanii banuu isaanii galmeeffameefiif.,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
102,5,AppointmentDate,Now(),1,2,"""Guyyaan gaafiif deebii dhimma baqatummaa mirkanessu keessan,guyyaa{0},iddoo 44A karaa,2ffaa ittidhihoo, 8ffaa bakka 6 oktoobar. Yoo ballama keessan dabarsitan ykn argamu hin dandeenye barreeffamaan waajira UNHCR tti guyyaa dilbata hanga roobii, 17ffaa karaa makka al mukaramaa, 3ffaa ittidhihoo,7ffaa,magaalaa 6 Oktoobar tti beeksisuu barbaachisa. Gaaffif deebi/interviw seenuu keessan dura ragawwan kana gadi jiranu qabachu kessan hindagatina 1/woraqaa bellama 2/ergaa gabaabaa waajjira irraa isiniif ergame fi kan lakkofsa galmee fi guyyaa gaafiif deebii/interviw RSD ofii irraa qabuu.3/suraa websaayiti guyyaa gaafiif deebi/interviw RSD ibsuu danda'u akka qabatani dhuftan. Maaloo karaan nuti isiin qunnamu dandeenyu bilbila qofa waan taheef bilbilli keessan kan nubiratti galmaahee issa {1} kana. Yoo lakkofsi kuni hin hojjanne ykn lakkofsa kana jijirtan tahe akka sarara keenya 0227285699 iratti bilbiltani nubeeksiftan yookin waajira keenya 17ffaa karaa makka al mukaramaa ,3ffaa ittidhihoo,7ffaa ,magaalaa 6 Oktoobar qaamaan argamuun odeeffannoo keessan akka haroomsitan. """,om-ET,Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii fuulduratti qabaniif<br/>Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
107,1,AppointmentDate,noDate,1,3,"Gaafiin Ol Iyyannoo Keessanii
Fudhatama Argatee Jira,
Lalamuun Dhimma Keessani
Adeemsa Irra Jira, UNHCR 
Adeemsa Dhimma Keessanittin 
wal Qabatee Oddeffanno
Dabalataaf isiin Qunnamuu Dandaha, Maaloo Beekaa Bilbillii Keessan Kara Ijoo Nutii Isiin Waliin Ittin Wal Qunnamnuu dha,Kanafuu,Yeroon Bilbilli Kessan Dalaguun Akkan Barbachis dha, Bilbilli Keessan kan Kutaa oddeffanno Kenya Irratti Argamuu Isa {1} Yoo Bilbillii kun /Kuniin Sirrii yoo Hin Tane ykn Yoo Jijjiratn Tahe, Maaloo Sarara Bilbilaa odeffannoo Fuula Weebsayitii Beeksisa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota gaafiin ol iyyata isaanii galmeeffameef,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
112,5,AppointmentDate,Now(),1,3,"Gaafiin Ol Iyyannoo Keessanii
Fudhatama Argatee Jira,
Lalamuun Dhimma Keessani
Adeemsa Irra Jira, UNHCR 
Adeemsa Dhimma Keessanittin 
wal Qabatee Oddeffanno
Dabalataaf isiin Qunnamuu Dandaha, Maaloo Beekaa Bilbillii Keessan Kara Ijoo Nutii Isiin Waliin Ittin Wal Qunnamnuu dha,Kanafuu,Yeroon Bilbilli Kessan Dalaguun Akkan Barbachis dha, Bilbilli Keessan kan Kutaa oddeffanno Kenya Irratti Argamuu Isa {1} Yoo Bilbillii kun /Kuniin Sirrii yoo Hin Tane ykn Yoo Jijjiratn Tahe, Maaloo Sarara Bilbilaa odeffannoo Fuula Weebsayitii Beeksisa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota gaafiin ol iyyata isaanii galmeeffameef,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
151,5,AppointmentDate,Now(),1,5,"Guuyaan Beelamaa Af-Gaafii Ol Iyyannoo 
Kessanii Guuyaa {0}, Haallii Isaas Bilbilaan Ykn Ergaa Gababaa Isiiniif Ergamuu Irratti Kan Isiniif Ibsamuu Tahaa, Maaloo Hubadhaa Bilbilli Keessan Karaa Ijoo Nutii isiin Waliin Itti Qunamnuu Akka Tahe, Akkasumas Bilbilli Keessan Dalaguun Isaa Akkan Barbachisaa Dha, Kanafuu, Bilbillii Keessan Kan Kuutaa Odeffanoo Kenya Irra jiru Isa{1} Yoo Bilbillii Kunii/Kuniin Sirrii Hin Tanee Ykn Yoo Kan Jijjiratan Tahe, Maaloo Sarara Bilbilaa Odeffannoo  Fuula Weebsaayiti Beeksisa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota  beellamni af gaafii ol iyyataa (intarvii appiilii) isaanii of fuuldura ta eef YOOKAN<br/>Iyyattoota beellama afgaafii ol iyyataa (intarvii appiilii) isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
156,6,AppointmentDate,pastDate(),1,5,"Guuyaan Beelamaa Af-Gaafii Ol Iyyannoo 
Kessanii Guuyaa {0}, Haallii Isaas Bilbilaan Ykn Ergaa Gababaa Isiiniif Ergamuu Irratti Kan Isiniif Ibsamuu Tahaa, Maaloo Hubadhaa Bilbilli Keessan Karaa Ijoo Nutii isiin Waliin Itti Qunamnuu Akka Tahe, Akkasumas Bilbilli Keessan Dalaguun Isaa Akkan Barbachisaa Dha, Kanafuu, Bilbillii Keessan Kan Kuutaa Odeffanoo Kenya Irra jiru Isa{1} Yoo Bilbillii Kunii/Kuniin Sirrii Hin Tanee Ykn Yoo Kan Jijjiratan Tahe, Maaloo Sarara Bilbilaa Odeffannoo  Fuula Weebsaayiti Beeksisa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota  beellamni af gaafii ol iyyataa (intarvii appiilii) isaanii of fuuldura ta eef YOOKAN<br/>Iyyattoota beellama afgaafii ol iyyataa (intarvii appiilii) isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
143,5,AppointmentDate,Now(),1,7,"Bu aan Keessan Qophayee jira 
guyyan Beelama Bu aan Kessan
ittin Isiin Beeksifamuu Guyyaa
{0} Haalii Isaas Bilbilaan, ykn Eergaa Gababa Isniif Ergamuun  kan isiniif Ibsamuu Taha Maaloo beeka Bilbilli Keessan Kara ijoo Nutii mIsiin Ittin Qunnamnu dha, Kanafuu, Yeroon Bilbilli Kessan Dalaguun Akkan Barbachisa Dha, Bilbilli Kessan kan Kutaa Odeffannoo Kenya Irratti Argamuu Isa {1}, Yoo Bilbilli Kuni /Kuniin kan Sirri Hin Tanee Yoo Tahee Ykn Yoo kan Jijjiratn tahe, Maaloo Sarara Odeffannoo Fuula Weebsaytii beeksisaa Kan Irratti Kan Argamuu Qunnama. 
",om-ET,Iyyattoota dhimmi isaanii xumuramee fi kanneen beellamni beeksisa murtii kennemeef YOOKAN<br/>Iyyattoota dhimmi isaanii xumuramee fi kanneen beellama beeksisa murtii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
131,1,AppointmentDate,noDate,1,7,"Bu aan Keessan Qophayee jira 
guyyan Beelama Bu aan Kessan
ittin Isiin Beeksifamuu Guyyaa
{0} Haalii Isaas Bilbilaan, ykn Eergaa Gababa Isniif Ergamuun  kan isiniif Ibsamuu Taha Maaloo beeka Bilbilli Keessan Kara ijoo Nutii mIsiin Ittin Qunnamnu dha, Kanafuu, Yeroon Bilbilli Kessan Dalaguun Akkan Barbachisa Dha, Bilbilli Kessan kan Kutaa Odeffannoo Kenya Irratti Argamuu Isa {1}, Yoo Bilbilli Kuni /Kuniin kan Sirri Hin Tanee Yoo Tahee Ykn Yoo kan Jijjiratn tahe, Maaloo Sarara Odeffannoo Fuula Weebsaytii beeksisaa Kan Irratti Kan Argamuu Qunnama. 
",om-ET,Iyyattoota dhimmi isaanii xumuramee fi kanneen beellamni beeksisa murtii kennemeef YOOKAN<br/>Iyyattoota dhimmi isaanii xumuramee fi kanneen beellama beeksisa murtii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
148,6,AppointmentDate,pastDate,1,7,"Bu aan Keessan Qophayee jira 
guyyan Beelama Bu aan Kessan
ittin Isiin Beeksifamuu Guyyaa
{0} Haalii Isaas Bilbilaan, ykn Eergaa Gababa Isniif Ergamuun  kan isiniif Ibsamuu Taha Maaloo beeka Bilbilli Keessan Kara ijoo Nutii mIsiin Ittin Qunnamnu dha, Kanafuu, Yeroon Bilbilli Kessan Dalaguun Akkan Barbachisa Dha, Bilbilli Kessan kan Kutaa Odeffannoo Kenya Irratti Argamuu Isa {1}, Yoo Bilbilli Kuni /Kuniin kan Sirri Hin Tanee Yoo Tahee Ykn Yoo kan Jijjiratn tahe, Maaloo Sarara Odeffannoo Fuula Weebsaytii beeksisaa Kan Irratti Kan Argamuu Qunnama. 
",om-ET,Iyyattoota dhimmi isaanii xumuramee fi kanneen beellamni beeksisa murtii kennemeef YOOKAN<br/>Iyyattoota dhimmi isaanii xumuramee fi kanneen beellama beeksisa murtii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
170,6,AppointmentDate,pastDate(),1,6,"Guyyan Beelamaa Af-Gaafii Irra Debianii Banuu Keessanni Guyyaa {0}, Hallii Isaas Bilbilaan Ykn Ergaa Gababa Isiniif Ergamuun kan Isiniif Ibsamuu Tahaa, Maaloo Beekaa Bilbillii Keessan kara ijoo Nutii Isiin waliin itti Wal Qunnamnuu dha,Yeroon Bilbilli Keessan Dalaguun Akkan barbachiisaa dha, kanafuu, Bilbilli Kessan kan Kutaa odeffannoo Kenya Irratti Argamuu Isa  {1} Yoo Bilbilli Kuni/Kuniin Sirri Hin Tanee Ykn Yoo kan jijjiratan Tahe, maaloo Sarara Bilbilaa odeffannoo Fuula Weebsayitii Beeksisa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota af gaafiin (intarviin) deebisanii banuu isaanii of fuuldura ta’eef YOOKAN<br/>Iyyattoota beellama af gaafii (intarvii) deebisanii isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
197,6,AppointmentDate,pastDate,1,4,"Gaafiin Irraa Deebii Banuu keessani Fudhatama Argatee jiraa, Haala
Rawwii dandetii Waajiraa fi Dhimmota Dursa Keenamuufin Kan Rawwatamuu dha, UNHCR Adeemsa Dhimma Keesani Irratti Odeffannoo Dabalataf isiin Qunnamuu Dandaha, Maaloo Beekaa Bilbillii Kessan Kara Ijoo Nutii Ittin Isiin Qunnamnuudha, Kanafuu, Yeroon Bilbillim Kessan Dalaguun Akkan Barbachiisa dha, Bilbilli Kessan kan Kuuta odeffanoo Kenyaa irratti Kan Argamuu Isa {1} Yoo Bilbilli Kuni/Kuniin Sirrii Yoo Hin Tanee Ykn Yoo Kan Jijjiratan Tahe Maalo Sarara Bilbilaa odeffanoo Weebsayitii beksisaa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota gaafiin deebisanii banuu isaanii galmeeffameefiif.,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
178,6,AppointmentDate,pastDate,1,2,"""Guyyaan gaafiif deebii dhimma baqatummaa mirkanessu keessan,guyyaa{0},iddoo 44A karaa,2ffaa ittidhihoo, 8ffaa bakka 6 oktoobar. Yoo ballama keessan dabarsitan ykn argamu hin dandeenye barreeffamaan waajira UNHCR tti guyyaa dilbata hanga roobii, 17ffaa karaa makka al mukaramaa, 3ffaa ittidhihoo,7ffaa,magaalaa 6 Oktoobar tti beeksisuu barbaachisa. Gaaffif deebi/interviw seenuu keessan dura ragawwan kana gadi jiranu qabachu kessan hindagatina 1/woraqaa bellama 2/ergaa gabaabaa waajjira irraa isiniif ergame fi kan lakkofsa galmee fi guyyaa gaafiif deebii/interviw RSD ofii irraa qabuu.3/suraa websaayiti guyyaa gaafiif deebi/interviw RSD ibsuu danda'u akka qabatani dhuftan. Maaloo karaan nuti isiin qunnamu dandeenyu bilbila qofa waan taheef bilbilli keessan kan nubiratti galmaahee issa {1} kana. Yoo lakkofsi kuni hin hojjanne ykn lakkofsa kana jijirtan tahe akka sarara keenya 0227285699 iratti bilbiltani nubeeksiftan yookin waajira keenya 17ffaa karaa makka al mukaramaa ,3ffaa ittidhihoo,7ffaa ,magaalaa 6 Oktoobar qaamaan argamuun odeeffannoo keessan akka haroomsitan. """,om-ET,Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii fuulduratti qabaniif<br/>Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
136,6,AppointmentDate,pastDate,1,3,"Gaafiin Ol Iyyannoo Keessanii
Fudhatama Argatee Jira,
Lalamuun Dhimma Keessani
Adeemsa Irra Jira, UNHCR 
Adeemsa Dhimma Keessanittin 
wal Qabatee Oddeffanno
Dabalataaf isiin Qunnamuu Dandaha, Maaloo Beekaa Bilbillii Keessan Kara Ijoo Nutii Isiin Waliin Ittin Wal Qunnamnuu dha,Kanafuu,Yeroon Bilbilli Kessan Dalaguun Akkan Barbachis dha, Bilbilli Keessan kan Kutaa oddeffanno Kenya Irratti Argamuu Isa {1} Yoo Bilbillii kun /Kuniin Sirrii yoo Hin Tane ykn Yoo Jijjiratn Tahe, Maaloo Sarara Bilbilaa odeffannoo Fuula Weebsayitii Beeksisa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota gaafiin ol iyyata isaanii galmeeffameef,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
102,1,AppointmentDate,Now(),1,14,"Bu aan Keessan Qophayee jira 
guyyan Beelama Bu aan Kessan
ittin Isiin Beeksifamuu Guyyaa
{0} Haalii Isaas Bilbilaan, ykn Eergaa Gababa Isniif Ergamuun  kan isiniif Ibsamuu Taha Maaloo beeka Bilbilli Keessan Kara ijoo Nutii mIsiin Ittin Qunnamnu dha, Kanafuu, Yeroon Bilbilli Kessan Dalaguun Akkan Barbachisa Dha, Bilbilli Kessan kan Kutaa Odeffannoo Kenya Irratti Argamuu Isa {1}, Yoo Bilbilli Kuni /Kuniin kan Sirri Hin Tanee Yoo Tahee Ykn Yoo kan Jijjiratn tahe, Maaloo Sarara Odeffannoo Fuula Weebsaytii beeksisaa Kan Irratti Kan Argamuu Qunnama. 
",om-ET,--,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
174,1,AppointmentDate,noDate,1,2,"""Guyyaan gaafiif deebii dhimma baqatummaa mirkanessu keessan,guyyaa{0},iddoo 44A karaa,2ffaa ittidhihoo, 8ffaa bakka 6 oktoobar. Yoo ballama keessan dabarsitan ykn argamu hin dandeenye barreeffamaan waajira UNHCR tti guyyaa dilbata hanga roobii, 17ffaa karaa makka al mukaramaa, 3ffaa ittidhihoo,7ffaa,magaalaa 6 Oktoobar tti beeksisuu barbaachisa. Gaaffif deebi/interviw seenuu keessan dura ragawwan kana gadi jiranu qabachu kessan hindagatina 1/woraqaa bellama 2/ergaa gabaabaa waajjira irraa isiniif ergame fi kan lakkofsa galmee fi guyyaa gaafiif deebii/interviw RSD ofii irraa qabuu.3/suraa websaayiti guyyaa gaafiif deebi/interviw RSD ibsuu danda'u akka qabatani dhuftan. Maaloo karaan nuti isiin qunnamu dandeenyu bilbila qofa waan taheef bilbilli keessan kan nubiratti galmaahee issa {1} kana. Yoo lakkofsi kuni hin hojjanne ykn lakkofsa kana jijirtan tahe akka sarara keenya 0227285699 iratti bilbiltani nubeeksiftan yookin waajira keenya 17ffaa karaa makka al mukaramaa ,3ffaa ittidhihoo,7ffaa ,magaalaa 6 Oktoobar qaamaan argamuun odeeffannoo keessan akka haroomsitan. """,om-ET,Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii fuulduratti qabaniif<br/>Iyyattoota beellama haala mirkana baqattummaa (RSD) isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
165,5,AppointmentDate,Now(),1,6,"Guyyan Beelamaa Af-Gaafii Irra Debianii Banuu Keessanni Guyyaa {0}, Hallii Isaas Bilbilaan Ykn Ergaa Gababa Isiniif Ergamuun kan Isiniif Ibsamuu Tahaa, Maaloo Beekaa Bilbillii Keessan kara ijoo Nutii Isiin waliin itti Wal Qunnamnuu dha,Yeroon Bilbilli Keessan Dalaguun Akkan barbachiisaa dha, kanafuu, Bilbilli Kessan kan Kutaa odeffannoo Kenya Irratti Argamuu Isa  {1} Yoo Bilbilli Kuni/Kuniin Sirri Hin Tanee Ykn Yoo kan jijjiratan Tahe, maaloo Sarara Bilbilaa odeffannoo Fuula Weebsayitii Beeksisa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota af gaafiin (intarviin) deebisanii banuu isaanii of fuuldura ta’eef YOOKAN<br/>Iyyattoota beellama af gaafii (intarvii) deebisanii isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
161,5,AppointmentDate,Now(),1,5,"Guuyaan Beelamaa Af-Gaafii Ol Iyyannoo 
Kessanii Guuyaa {0}, Haallii Isaas Bilbilaan Ykn Ergaa Gababaa Isiiniif Ergamuu Irratti Kan Isiniif Ibsamuu Tahaa, Maaloo Hubadhaa Bilbilli Keessan Karaa Ijoo Nutii isiin Waliin Itti Qunamnuu Akka Tahe, Akkasumas Bilbilli Keessan Dalaguun Isaa Akkan Barbachisaa Dha, Kanafuu, Bilbillii Keessan Kan Kuutaa Odeffanoo Kenya Irra jiru Isa{1} Yoo Bilbillii Kunii/Kuniin Sirrii Hin Tanee Ykn Yoo Kan Jijjiratan Tahe, Maaloo Sarara Bilbilaa Odeffannoo  Fuula Weebsaayiti Beeksisa Kana Irratti Argamuun Qunnamaa.",om-ET,Iyyattoota  beellamni af gaafii ol iyyataa (intarvii appiilii) isaanii of fuuldura ta eef YOOKAN<br/>Iyyattoota beellama afgaafii ol iyyataa (intarvii appiilii) isaanii irraa hafaniif,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
102,1,AppointmentDate,noDate,1,14,"Bu aan Keessan Qophayee jira 
guyyan Beelama Bu aan Kessan
ittin Isiin Beeksifamuu Guyyaa
{0} Haalii Isaas Bilbilaan, ykn Eergaa Gababa Isniif Ergamuun  kan isiniif Ibsamuu Taha Maaloo beeka Bilbilli Keessan Kara ijoo Nutii mIsiin Ittin Qunnamnu dha, Kanafuu, Yeroon Bilbilli Kessan Dalaguun Akkan Barbachisa Dha, Bilbilli Kessan kan Kutaa Odeffannoo Kenya Irratti Argamuu Isa {1}, Yoo Bilbilli Kuni /Kuniin kan Sirri Hin Tanee Yoo Tahee Ykn Yoo kan Jijjiratn tahe, Maaloo Sarara Odeffannoo Fuula Weebsaytii beeksisaa Kan Irratti Kan Argamuu Qunnama. 
",om-ET,--,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
183,1,AppointmentDate,noDate,1,9,N/A,om-ET,NULL,Odeefannoo dabalataatiif asirra tuqaa/cuqaasaa/
